ms2name,DIFF,LipidIon,LipidGroup,Class,FattyAcid,FA1,FA2,FA3,FA4,IonFormula,CalMz,RT-(min),VIP,Fold Change,P-value,Cold-1,Cold-2,Cold-3,Cold-4,Cold-5,Cold-6,Cold-7,Cold-8,RT-1,RT-2,RT-3,RT-4,RT-5,RT-6,RT-7,RT-8,QC-1,QC-2,QC-3,QC-4,QC-5
POS3254,,TG(55:8)+Na,TG(55:8)+Na,TG,(55:8),(55:8),,,,C58 H96 O6 Na1,911.71,18.6913,0.672623,0.77729,0.084958125,3.20E+08,4.60E+08,2.40E+08,3.90E+08,3.10E+08,2.10E+08,3.20E+08,1.90E+08,3.10E+08,2.60E+08,4.20E+08,2.80E+08,4.80E+08,5.10E+08,3.90E+08,4.90E+08,3.20E+08,3.20E+08,3.30E+08,4.10E+08,3.70E+08
POS3256,,TG(15:0/18:2/22:6)+NH4,TG(55:8)+NH4,TG,(15:0/18:2/22:6),(15:0),(18:2),(22:6),,C58 H100 O6 N1,906.755,19.4562,0.18418,0.89457,0.165910564,6.50E+07,8.30E+07,1.10E+08,9.00E+07,1.10E+08,1.20E+08,8.80E+07,1.20E+08,1.10E+08,1.10E+08,8.40E+07,1.10E+08,1.00E+08,1.10E+08,1.10E+08,1.30E+08,7.50E+07,8.20E+07,9.80E+07,1.10E+08,1.00E+08
POS3257,,TG(15:0/18:2/22:6)+NH4,TG(55:8)+NH4,TG,(15:0/18:2/22:6),(15:0),(18:2),(22:6),,C58 H100 O6 N1,906.755,19.9539,0.43978,0.62145,0.175846489,8.70E+07,1.00E+08,1.60E+08,9.50E+07,1.10E+08,8.40E+07,1.10E+08,8.10E+07,9.00E+07,2.30E+07,3.10E+08,9.10E+07,1.40E+08,1.50E+08,1.40E+08,3.90E+08,1.20E+08,9.90E+07,1.80E+08,1.20E+08,1.10E+08
POS3259,,TG(16:0/16:0/24:0)+NH4,TG(56:0)+NH4,TG,(16:0/16:0/24:0),(16:0),(16:0),(24:0),,C59 H118 O6 N1,936.895,25.4983,0.829994,2.00336,0.007287491,2.90E+08,7.00E+08,2.90E+08,4.20E+08,1.80E+08,3.30E+08,3.80E+08,3.60E+08,2.00E+08,1.80E+08,1.80E+08,1.80E+08,3.40E+08,1.10E+08,1.50E+08,1.30E+08,3.50E+08,3.40E+08,2.10E+08,1.50E+08,3.60E+08
POS3264,,TG(16:0/16:0/24:1)+NH4,TG(56:1)+NH4,TG,(16:0/16:0/24:1),(16:0),(16:0),(24:1),,C59 H116 O6 N1,934.88,25.0214,1.37136,1.13562,0.118026935,3.40E+09,3.70E+09,3.30E+09,3.50E+09,3.70E+09,2.80E+09,3.70E+09,3.30E+09,2.20E+09,3.20E+09,2.60E+09,3.00E+09,4.20E+09,2.50E+09,3.00E+09,3.30E+09,3.20E+09,3.30E+09,3.30E+09,3.30E+09,3.30E+09
POS3265,,TG(16:0/18:1/22:0)+NH4,TG(56:1)+NH4,TG,(16:0/18:1/22:0),(16:0),(18:1),(22:0),,C59 H116 O6 N1,934.88,25.487,0.292253,0.43892,0.367527724,1.90E+07,1.70E+07,1.50E+07,1.80E+07,1.60E+07,2.20E+08,4.10E+07,2.00E+07,3.50E+07,1.40E+07,1.50E+07,1.60E+07,4.30E+08,1.90E+07,1.10E+07,2.90E+08,1.60E+07,2.00E+07,1.10E+07,2.80E+08,2.70E+07
POS3266,,TG(16:0/16:0/24:1)+NH4,TG(56:1)+NH4,TG,(16:0/16:0/24:1),(16:0),(16:0),(24:1),,C59 H116 O6 N1,934.88,27.874,0.197161,0.43167,0.104125376,9277782,8770076,1.00E+07,7919531,1.10E+07,8131060,8687062,1.00E+07,6.30E+07,1.20E+07,8582654,8946917,9140497,3.80E+07,7201112,2.60E+07,3.70E+07,1.50E+07,7886987,9820876,5716117
POS3267,,TG(16:0/16:0/24:1)+NH4,TG(56:1)+NH4,TG,(16:0/16:0/24:1),(16:0),(16:0),(24:1),,C59 H116 O6 N1,934.88,28.633,0.0317951,0.9164,0.792497948,5808030,6814072,5817894,1.40E+07,1.80E+07,5590074,6596408,6872501,2.70E+07,6261077,7638028,6846302,7787158,6990006,6000874,8252607,5396359,1.20E+07,7079904,7402021,5230530
POS3268,,TG(12:0p/22:5/22:5)+Na,TG(56:10p)+Na,TG,(12:0p/22:5/22:5),(12:0p),(22:5),(22:5),,C59 H94 O5 Na1,905.699,21.0484,0.419716,0.86982,0.012752768,4.70E+08,4.60E+08,5.00E+08,5.30E+08,4.40E+08,4.20E+08,5.40E+08,4.10E+08,5.00E+08,5.10E+08,6.10E+08,4.80E+08,5.50E+08,5.90E+08,6.00E+08,5.20E+08,5.50E+08,5.10E+08,5.10E+08,5.50E+08,5.70E+08
POS3269,,TG(20:0e/18:0/18:1)+NH4,TG(56:1e)+NH4,TG,(20:0e/18:0/18:1),(20:0e),(18:0),(18:1),,C59 H118 O5 N1,920.9,25.7223,0.0671238,1.05133,0.58838722,2.10E+07,3.20E+07,2.20E+07,2.70E+07,2.60E+07,1.90E+07,3.20E+07,2.20E+07,1.70E+07,2.90E+07,2.70E+07,2.40E+07,2.60E+07,1.90E+07,2.40E+07,2.40E+07,2.70E+07,2.70E+07,2.40E+07,2.70E+07,2.60E+07
POS3270,,TG(20:0p/18:0/18:1)+NH4,TG(56:1p)+NH4,TG,(20:0p/18:0/18:1),(20:0p),(18:0),(18:1),,C59 H116 O5 N1,918.885,25.32,0.222222,1.17243,0.047478131,1.10E+08,1.40E+08,1.00E+08,1.40E+08,1.40E+08,1.10E+08,1.40E+08,1.10E+08,9.00E+07,8.30E+07,1.20E+08,1.10E+08,1.20E+08,1.00E+08,1.10E+08,1.20E+08,1.30E+08,1.30E+08,1.20E+08,1.30E+08,1.30E+08
POS3272,,TG(20:0/18:1/18:1)+NH4,TG(56:2)+NH4,TG,(20:0/18:1/18:1),(20:0),(18:1),(18:1),,C59 H114 O6 N1,932.864,22.8824,0.135201,1.03903,0.79477061,1.60E+08,9.50E+07,6.90E+07,1.80E+08,1.60E+08,7.10E+07,1.70E+08,1.50E+08,1.20E+08,9.50E+07,1.10E+08,1.50E+08,1.40E+08,9.40E+07,1.40E+08,1.60E+08,9.40E+07,1.00E+08,1.50E+08,1.80E+08,1.60E+08
POS3273,,TG(18:0/18:1/20:1)+NH4,TG(56:2)+NH4,TG,(18:0/18:1/20:1),(18:0),(18:1),(20:1),,C59 H114 O6 N1,932.864,24.5151,0.934616,0.93505,0.745274713,8.60E+09,8.90E+09,8.10E+09,9.00E+09,7.30E+09,7.50E+09,1.80E+10,7.60E+09,7.20E+09,1.50E+10,7.80E+09,6.70E+09,1.80E+10,8.90E+09,7.30E+09,8.90E+09,9.10E+09,7.00E+09,1.50E+10,8.30E+09,1.60E+10
POS3297,,TG(20:0/18:1/18:2)+NH4,TG(56:3)+NH4,TG,(20:0/18:1/18:2),(20:0),(18:1),(18:2),,C59 H112 O6 N1,930.848,23.9873,1.43085,0.95897,0.668868418,1.60E+10,2.30E+10,1.60E+10,1.70E+10,2.30E+10,2.30E+10,1.80E+10,1.50E+10,2.10E+10,2.40E+10,2.10E+10,2.30E+10,1.70E+10,1.50E+10,1.40E+10,2.40E+10,2.30E+10,1.60E+10,2.20E+10,2.40E+10,2.40E+10
POS3324,,TG(20:0e/18:1/18:2)+NH4,TG(56:3e)+NH4,TG,(20:0e/18:1/18:2),(20:0e),(18:1),(18:2),,C59 H114 O5 N1,916.869,24.7945,0.27075,1.11245,0.136225597,1.90E+08,2.00E+08,2.00E+08,2.10E+08,2.10E+08,1.80E+08,2.40E+08,1.70E+08,1.20E+08,2.20E+08,2.10E+08,1.90E+08,1.70E+08,1.60E+08,1.80E+08,1.90E+08,2.00E+08,1.90E+08,1.80E+08,2.00E+08,2.10E+08
POS3357,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,23.4227,1.71968,1.0623,0.557558718,1.60E+10,1.00E+10,1.70E+10,1.70E+10,1.70E+10,1.30E+10,1.20E+10,1.20E+10,1.50E+10,1.20E+10,1.10E+10,1.70E+10,9.70E+09,1.60E+10,1.50E+10,1.10E+10,1.70E+10,1.20E+10,1.60E+10,1.70E+10,1.60E+10
POS3358,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,24.2012,0.745036,2.61118,0.334795596,1.20E+08,8.30E+07,1.10E+08,8.60E+07,1.70E+09,1.70E+08,2.30E+08,8.40E+07,2.00E+08,1.10E+08,2.40E+08,1.00E+08,8.10E+07,9.70E+07,9.90E+07,5.70E+07,1.30E+08,8.70E+07,2.20E+08,1.70E+08,1.10E+08
POS3361,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,25.2726,0.083419,1.00386,0.982966799,4.50E+07,5.10E+07,6.10E+07,3.30E+07,7.60E+07,5.10E+07,8.90E+07,9.00E+07,4.30E+07,5.80E+07,9.10E+07,8.90E+07,3.20E+07,8.10E+07,6.10E+07,3.90E+07,4.70E+07,4.10E+07,8.80E+07,9.40E+07,4.10E+07
POS3362,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,25.7981,0.173693,1.34468,0.396882544,4.70E+07,4.10E+07,6.00E+07,5.20E+07,5.90E+07,2.30E+08,6.00E+07,6.50E+07,6.40E+07,6.20E+07,6.60E+07,5.10E+07,4.10E+07,6.40E+07,4.60E+07,6.50E+07,3.20E+07,4.30E+07,5.30E+07,1.10E+08,4.50E+07
POS3365,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,26.9479,0.270943,1.40705,0.47804254,5.30E+07,2.70E+08,5.10E+07,3.80E+07,6.20E+07,2.30E+07,4.40E+07,3.80E+07,4.40E+07,8.30E+07,4.30E+07,4.20E+07,4.00E+07,5.80E+07,4.90E+07,4.90E+07,3.00E+07,3.20E+07,2.50E+07,5.10E+07,3.40E+07
POS3368,,TG(20:1/18:1/18:2)+NH4,TG(56:4)+NH4,TG,(20:1/18:1/18:2),(20:1),(18:1),(18:2),,C59 H110 O6 N1,928.833,27.9778,0.115917,0.79914,0.411862692,3.30E+07,4.40E+07,3.60E+07,4.30E+07,5.90E+07,5.80E+07,4.00E+07,3.30E+07,4.50E+07,5.00E+07,4.50E+07,3.40E+07,2.90E+07,5.90E+07,3.50E+07,1.40E+08,2.80E+07,4.80E+07,7.50E+07,5.10E+07,2.70E+07
POS3387,,TG(20:0e/18:2/18:2)+NH4,TG(56:4e)+NH4,TG,(20:0e/18:2/18:2),(20:0e),(18:2),(18:2),,C59 H112 O5 N1,914.854,24.3881,0.211284,1.1445,0.119240817,8.50E+07,6.60E+07,6.90E+07,6.40E+07,7.40E+07,6.30E+07,8.60E+07,5.40E+07,5.00E+07,7.00E+07,6.60E+07,5.70E+07,8.00E+07,5.70E+07,5.00E+07,5.90E+07,6.90E+07,5.90E+07,5.50E+07,6.40E+07,6.90E+07
POS3420,,TG(18:1/18:2/20:2)+NH4,TG(56:5)+NH4,TG,(18:1/18:2/20:2),(18:1),(18:2),(20:2),,C59 H108 O6 N1,926.817,19.307,0.227697,0.92781,0.247757565,5.50E+07,5.30E+07,6.70E+07,6.20E+07,7.20E+07,7.70E+07,6.40E+07,6.60E+07,8.30E+07,7.50E+07,7.00E+07,7.70E+07,6.00E+07,6.20E+07,7.10E+07,5.90E+07,1.10E+08,7.80E+07,5.70E+07,7.00E+07,7.10E+07
POS3423,,TG(18:1/18:2/20:2)+NH4,TG(56:5)+NH4,TG,(18:1/18:2/20:2),(18:1),(18:2),(20:2),,C59 H108 O6 N1,926.817,22.6717,0.928493,1.11407,0.458806554,9.70E+09,1.00E+10,9.40E+09,1.70E+10,1.00E+10,1.30E+10,1.00E+10,1.90E+10,1.10E+10,1.20E+10,9.50E+09,1.70E+10,1.30E+10,9.20E+09,8.00E+09,9.80E+09,1.10E+10,1.60E+10,1.60E+10,1.10E+10,1.00E+10
POS3425,,TG(18:0/18:1/20:4)+NH4,TG(56:5)+NH4,TG,(18:0/18:1/20:4),(18:0),(18:1),(20:4),,C59 H108 O6 N1,926.817,23.029,1.21493,0.9537,0.44849656,3.20E+09,3.70E+09,4.10E+09,3.90E+09,4.00E+09,4.50E+09,4.00E+09,4.50E+09,4.20E+09,4.30E+09,3.50E+09,5.40E+09,4.30E+09,4.10E+09,3.80E+09,3.90E+09,4.00E+09,3.90E+09,3.90E+09,4.20E+09,3.80E+09
POS3488,,TG(18:1/18:2/20:3)+NH4,TG(56:6)+NH4,TG,(18:1/18:2/20:3),(18:1),(18:2),(20:3),,C59 H106 O6 N1,924.801,21.7829,1.75963,1.05675,0.401672265,1.10E+10,1.10E+10,1.20E+10,1.40E+10,1.40E+10,1.60E+10,1.20E+10,1.60E+10,1.30E+10,1.30E+10,1.30E+10,1.30E+10,1.10E+10,1.30E+10,1.30E+10,1.10E+10,1.50E+10,1.20E+10,1.20E+10,1.50E+10,1.50E+10
POS3489,,TG(16:0/18:2/22:4)+NH4,TG(56:6)+NH4,TG,(16:0/18:2/22:4),(16:0),(18:2),(22:4),,C59 H106 O6 N1,924.801,22.1865,2.03895,0.97592,0.762808447,9.70E+09,1.50E+10,1.50E+10,1.60E+10,1.20E+10,1.90E+10,1.60E+10,1.40E+10,1.60E+10,1.70E+10,1.40E+10,1.40E+10,1.60E+10,1.60E+10,1.60E+10,1.20E+10,1.70E+10,1.20E+10,1.20E+10,1.70E+10,1.70E+10
POS3490,,TG(18:0/16:0/22:6)+NH4,TG(56:6)+NH4,TG,(18:0/16:0/22:6),(18:0),(16:0),(22:6),,C59 H106 O6 N1,924.801,22.6854,0.728163,0.81094,0.068752872,8.70E+08,1.10E+09,9.10E+08,7.80E+08,1.00E+09,8.70E+08,8.70E+08,9.50E+08,1.10E+09,1.60E+09,8.70E+08,1.50E+09,8.20E+08,1.10E+09,9.60E+08,1.00E+09,9.50E+08,1.40E+09,9.10E+08,1.50E+09,9.40E+08
POS3562,Y,TG(18:2/18:2/20:4)+NH4,TG(56:8)+NH4,TG,(18:2/18:2/20:4),(18:2),(18:2),(20:4),,C59 H102 O6 N1,920.77,19.8119,2.62084,0.60045,7.29E-05,2.20E+09,1.60E+09,2.30E+09,2.20E+09,2.10E+09,2.00E+09,1.90E+09,1.70E+09,3.30E+09,2.50E+09,2.20E+09,3.20E+09,3.60E+09,3.90E+09,3.90E+09,3.80E+09,3.40E+09,3.40E+09,2.20E+09,2.00E+09,1.90E+09
POS3512,,TG(18:0e/16:0/22:6)+NH4,TG(56:6e)+NH4,TG,(18:0e/16:0/22:6),(18:0e),(16:0),(22:6),,C59 H108 O5 N1,910.822,23.7905,0.139852,0.93887,0.390249444,8.40E+07,1.10E+08,1.30E+08,1.30E+08,1.50E+08,1.30E+08,1.20E+08,1.30E+08,1.20E+08,1.60E+08,1.40E+08,1.30E+08,1.20E+08,1.30E+08,1.40E+08,1.10E+08,1.40E+08,1.30E+08,1.20E+08,1.30E+08,1.20E+08
POS3514,,TG(56:6p)+Na,TG(56:6p)+Na,TG,(56:6p),(56:6p),,,,C59 H102 O5 Na1,913.762,24.2212,0.0853867,0.89509,0.205834055,2.40E+08,2.80E+08,2.20E+08,2.80E+08,3.50E+08,2.70E+08,2.20E+08,2.70E+08,2.70E+08,3.90E+08,2.50E+08,2.20E+08,3.30E+08,2.70E+08,3.10E+08,3.30E+08,2.80E+08,3.30E+08,3.10E+08,2.80E+08,2.20E+08
POS3535,,TG(16:0/18:1/22:6)+NH4,TG(56:7)+NH4,TG,(16:0/18:1/22:6),(16:0),(18:1),(22:6),,C59 H104 O6 N1,922.786,19.6568,0.18776,0.98321,0.683626184,7.30E+08,6.30E+08,7.20E+08,7.00E+08,6.20E+08,6.40E+08,7.30E+08,7.40E+08,6.80E+08,6.80E+08,7.30E+08,6.40E+08,6.60E+08,8.40E+08,7.00E+08,6.70E+08,7.90E+08,7.60E+08,6.80E+08,7.30E+08,8.40E+08
POS3537,,TG(20:3/18:2/18:2)+NH4,TG(56:7)+NH4,TG,(20:3/18:2/18:2),(20:3),(18:2),(18:2),,C59 H104 O6 N1,922.786,20.8959,3.45171,1.3,0.135693182,1.10E+10,1.10E+10,1.30E+10,1.30E+10,6.80E+09,1.80E+10,1.40E+10,1.60E+10,1.30E+10,1.50E+10,1.20E+10,6.00E+09,4.80E+09,1.20E+10,1.20E+10,4.40E+09,1.40E+10,6.90E+09,1.30E+10,6.80E+09,1.30E+10
POS3539,,TG(18:1/18:2/20:4)+NH4,TG(56:7)+NH4,TG,(18:1/18:2/20:4),(18:1),(18:2),(20:4),,C59 H104 O6 N1,922.786,21.2369,2.17393,0.92794,0.090711372,1.20E+10,1.30E+10,1.30E+10,1.30E+10,1.40E+10,1.30E+10,1.50E+10,1.30E+10,1.30E+10,1.40E+10,1.40E+10,1.20E+10,1.50E+10,1.50E+10,1.60E+10,1.50E+10,1.50E+10,1.30E+10,1.40E+10,1.40E+10,1.40E+10
POS3564,Y,TG(16:0/18:2/22:6)+NH4,TG(56:8)+NH4,TG,(16:0/18:2/22:6),(16:0),(18:2),(22:6),,C59 H102 O6 N1,920.77,20.7144,2.27747,1.19332,0.005344143,6.10E+09,7.80E+09,6.90E+09,6.60E+09,7.30E+09,6.20E+09,7.20E+09,6.20E+09,6.90E+09,5.90E+09,4.60E+09,5.80E+09,5.00E+09,5.70E+09,5.40E+09,6.30E+09,7.00E+09,6.40E+09,6.80E+09,7.10E+09,5.90E+09
POS3555,,TG(16:0e/18:1/22:6)+NH4,TG(56:7e)+NH4,TG,(16:0e/18:1/22:6),(16:0e),(18:1),(22:6),,C59 H106 O5 N1,908.807,22.9785,0.389821,1.1124,0.114057073,3.30E+08,4.40E+08,3.90E+08,5.60E+08,4.40E+08,4.90E+08,4.40E+08,4.70E+08,3.60E+08,4.60E+08,3.80E+08,4.10E+08,3.90E+08,3.90E+08,4.20E+08,3.70E+08,4.50E+08,4.20E+08,4.00E+08,4.20E+08,4.20E+08
POS3559,,TG(18:1p/18:3/20:3)+Na,TG(56:7p)+Na,TG,(18:1p/18:3/20:3),(18:1p),(18:3),(20:3),,C59 H100 O5 Na1,911.746,23.6586,0.430072,0.89295,0.254591909,5.60E+08,4.50E+08,7.80E+08,7.50E+08,8.00E+08,7.30E+08,7.60E+08,4.70E+08,8.10E+08,8.40E+08,8.20E+08,7.00E+08,5.60E+08,8.10E+08,5.50E+08,8.20E+08,5.60E+08,5.00E+08,5.50E+08,8.20E+08,5.80E+08
POS3571,Y,TG(20:5/18:2/18:2)+NH4,TG(56:9)+NH4,TG,(20:5/18:2/18:2),(20:5),(18:2),(18:2),,C59 H100 O6 N1,918.755,19.1819,3.19892,0.59521,4.06E-08,1.90E+09,2.10E+09,2.70E+09,2.20E+09,2.80E+09,3.00E+09,2.60E+09,2.70E+09,4.00E+09,4.10E+09,4.00E+09,4.50E+09,3.90E+09,4.40E+09,4.20E+09,4.50E+09,3.60E+09,3.50E+09,3.20E+09,3.60E+09,3.50E+09
POS3563,,TG(18:2/18:2/20:4)+NH4,TG(56:8)+NH4,TG,(18:2/18:2/20:4),(18:2),(18:2),(20:4),,C59 H102 O6 N1,920.77,20.1574,2.53476,0.83674,0.040972489,6.10E+09,6.40E+09,7.70E+09,6.20E+09,7.80E+09,6.90E+09,7.20E+09,5.30E+09,7.90E+09,6.80E+09,8.60E+09,8.30E+09,6.90E+09,9.90E+09,9.70E+09,6.00E+09,7.40E+09,7.20E+09,7.00E+09,8.90E+09,7.20E+09
POS3677,Y,TG(18:1/18:1/22:5)+NH4,TG(58:7)+NH4,TG,(18:1/18:1/22:5),(18:1),(18:1),(22:5),,C61 H108 O6 N1,950.817,22.0458,1.80696,1.23697,0.052424836,4.00E+09,3.30E+09,4.90E+09,5.50E+09,4.60E+09,6.30E+09,5.20E+09,6.60E+09,4.70E+09,4.80E+09,3.60E+09,4.90E+09,3.80E+09,3.70E+09,3.20E+09,3.90E+09,4.70E+09,4.70E+09,4.60E+09,4.60E+09,4.90E+09
POS3566,,TG(16:0e/18:2/22:6)+NH4,TG(56:8e)+NH4,TG,(16:0e/18:2/22:6),(16:0e),(18:2),(22:6),,C59 H104 O5 N1,906.791,22.2318,0.106422,1.07366,0.299389653,9.10E+07,1.10E+08,1.20E+08,1.30E+08,1.00E+08,1.20E+08,1.30E+08,1.20E+08,9.60E+07,1.30E+08,1.10E+08,9.10E+07,1.00E+08,1.30E+08,1.20E+08,9.60E+07,9.80E+07,1.30E+08,1.20E+08,1.30E+08,1.10E+08
POS3568,,TG(12:0p/22:4/22:4)+Na,TG(56:8p)+Na,TG,(12:0p/22:4/22:4),(12:0p),(22:4),(22:4),,C59 H98 O5 Na1,909.731,22.9485,0.255345,1.01032,0.895011186,7.70E+08,9.00E+08,7.20E+08,7.20E+08,8.30E+08,7.40E+08,7.90E+08,6.30E+08,8.50E+08,8.60E+08,8.70E+08,4.70E+08,7.30E+08,8.50E+08,8.10E+08,6.30E+08,9.10E+08,7.20E+08,7.30E+08,7.50E+08,6.40E+08
POS3570,,TG(18:3/18:2/20:4)+NH4,TG(56:9)+NH4,TG,(18:3/18:2/20:4),(18:3),(18:2),(20:4),,C59 H100 O6 N1,918.755,18.8768,0.462323,0.63495,0.074153024,7.50E+07,8.60E+07,2.10E+08,7.90E+07,2.30E+08,2.30E+07,2.60E+08,1.80E+08,1.50E+08,1.30E+08,3.00E+08,3.10E+08,1.60E+08,1.90E+08,3.40E+08,2.00E+08,1.30E+08,2.60E+08,2.40E+08,2.50E+08,3.30E+08
POS3691,Y,TG(18:1/18:2/22:6)+NH4,TG(58:9)+NH4,TG,(18:1/18:2/22:6),(18:1),(18:2),(22:6),,C61 H104 O6 N1,946.786,20.7364,1.66797,1.16807,0.007567318,4.00E+09,4.70E+09,4.90E+09,4.70E+09,5.50E+09,5.10E+09,4.70E+09,5.60E+09,4.10E+09,4.60E+09,3.60E+09,4.30E+09,4.00E+09,4.20E+09,4.20E+09,4.60E+09,4.50E+09,4.30E+09,4.80E+09,4.50E+09,5.00E+09
POS3572,,TG(16:1/18:2/22:6)+NH4,TG(56:9)+NH4,TG,(16:1/18:2/22:6),(16:1),(18:2),(22:6),,C59 H100 O6 N1,918.755,19.457,0.508716,1.08235,0.248993949,1.70E+09,2.00E+09,2.30E+09,1.90E+09,2.60E+09,2.50E+09,2.00E+09,2.10E+09,2.10E+09,2.10E+09,1.70E+09,2.30E+09,1.90E+09,1.60E+09,1.80E+09,2.30E+09,2.00E+09,2.00E+09,1.80E+09,2.00E+09,2.20E+09
POS3573,,TG(16:0/18:3/22:6)+NH4,TG(56:9)+NH4,TG,(16:0/18:3/22:6),(16:0),(18:3),(22:6),,C59 H100 O6 N1,918.755,19.7064,0.698744,0.89588,0.139249489,8.40E+08,1.10E+09,1.10E+09,9.90E+08,1.20E+09,1.30E+09,9.40E+08,1.30E+09,1.30E+09,1.20E+09,1.00E+09,1.50E+09,1.10E+09,1.10E+09,1.30E+09,1.30E+09,1.20E+09,1.20E+09,1.30E+09,1.60E+09,1.30E+09
POS3576,,TG(20:1p/18:4/18:4)+Na,TG(56:9p)+Na,TG,(20:1p/18:4/18:4),(20:1p),(18:4),(18:4),,C59 H96 O5 Na1,907.715,22.0528,0.405256,0.86904,0.216258795,5.90E+08,3.90E+08,6.30E+08,5.90E+08,7.00E+08,5.20E+08,7.90E+08,3.30E+08,7.20E+08,6.30E+08,6.90E+08,5.70E+08,4.40E+08,7.40E+08,7.90E+08,6.40E+08,4.50E+08,4.20E+08,6.00E+08,6.50E+08,6.20E+08
POS3577,,TG(25:0/16:0/16:0)+NH4,TG(57:0)+NH4,TG,(25:0/16:0/16:0),(25:0),(16:0),(16:0),,C60 H120 O6 N1,950.911,25.6948,0.276252,1.74325,0.025637035,4.90E+07,1.00E+08,4.90E+07,6.20E+07,2.50E+07,4.10E+07,6.50E+07,5.00E+07,6.00E+07,2.50E+07,3.20E+07,2.60E+07,4.90E+07,1.70E+07,2.30E+07,2.00E+07,5.30E+07,5.00E+07,3.50E+07,2.40E+07,5.80E+07
POS3578,,TG(16:0/18:1/23:0)+NH4,TG(57:1)+NH4,TG,(16:0/18:1/23:0),(16:0),(18:1),(23:0),,C60 H118 O6 N1,948.895,25.26,0.644084,1.16445,0.059822471,6.70E+08,7.80E+08,5.80E+08,7.40E+08,5.50E+08,5.30E+08,6.60E+08,6.20E+08,4.80E+08,5.70E+08,5.30E+08,4.90E+08,7.10E+08,5.00E+08,4.70E+08,6.50E+08,6.50E+08,6.40E+08,5.90E+08,5.90E+08,6.10E+08
POS3580,,TG(18:1/18:1/21:0)+NH4,TG(57:2)+NH4,TG,(18:1/18:1/21:0),(18:1),(18:1),(21:0),,C60 H116 O6 N1,946.88,24.8095,1.54263,1.22771,0.11393865,1.90E+09,2.60E+09,2.50E+09,2.80E+09,2.60E+09,1.60E+09,2.70E+09,1.60E+09,1.00E+09,1.60E+09,1.70E+09,1.60E+09,2.70E+09,2.30E+09,2.10E+09,1.90E+09,1.80E+09,1.70E+09,1.60E+09,1.90E+09,1.90E+09
POS3584,,TG(18:1/18:2/21:0)+NH4,TG(57:3)+NH4,TG,(18:1/18:2/21:0),(18:1),(18:2),(21:0),,C60 H114 O6 N1,944.864,24.2936,0.456676,0.97934,0.816767589,2.90E+09,3.60E+09,2.70E+09,2.90E+09,3.50E+09,2.50E+09,2.80E+09,2.90E+09,2.40E+09,3.10E+09,3.10E+09,2.50E+09,3.80E+09,2.70E+09,2.50E+09,4.10E+09,3.00E+09,3.60E+09,2.90E+09,3.90E+09,2.90E+09
POS3587,,TG(18:1/18:2/21:1)+NH4,TG(57:4)+NH4,TG,(18:1/18:2/21:1),(18:1),(18:2),(21:1),,C60 H112 O6 N1,942.848,23.706,0.299676,1.03976,0.700681112,1.10E+09,1.10E+09,1.20E+09,1.20E+09,1.30E+09,1.10E+09,1.30E+09,2.10E+09,1.10E+09,1.40E+09,1.40E+09,1.20E+09,1.20E+09,1.40E+09,9.90E+08,1.40E+09,1.20E+09,1.20E+09,1.10E+09,1.30E+09,1.30E+09
POS3591,,TG(18:2/18:2/21:1)+NH4,TG(57:5)+NH4,TG,(18:2/18:2/21:1),(18:2),(18:2),(21:1),,C60 H110 O6 N1,940.833,23.0019,0.458504,0.88209,0.232080626,7.10E+08,6.70E+08,5.00E+08,7.60E+08,7.20E+08,8.30E+08,4.10E+08,4.90E+08,4.90E+08,8.60E+08,8.40E+08,7.70E+08,6.40E+08,7.20E+08,6.70E+08,7.80E+08,7.30E+08,4.60E+08,7.70E+08,8.20E+08,4.60E+08
POS3596,,TG(19:1/18:1/20:4)+NH4,TG(57:6)+NH4,TG,(19:1/18:1/20:4),(19:1),(18:1),(20:4),,C60 H108 O6 N1,938.817,22.7263,0.168526,1.01269,0.935074009,6.90E+07,1.20E+08,1.20E+08,9.20E+07,1.00E+08,1.20E+08,7.60E+07,7.50E+07,1.70E+08,8.20E+07,5.90E+07,1.10E+08,7.40E+07,1.10E+08,7.60E+07,7.90E+07,1.30E+08,4.50E+07,6.30E+07,1.30E+08,7.30E+07
