"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC121583.1",1.56319075773405,0.230936073555178,2.75519200235761,0.0838185046114995,0.9332007352395,NA
"Gm12811",0.893698561862079,-0.270452510970214,3.2275000034642,-0.0837962852610155,0.933218401565828,NA
"Gm24916",0.893698561862079,-0.270452510970214,3.2275000034642,-0.0837962852610155,0.933218401565828,NA
"Gm37362",0.893698561862079,-0.270452510970214,3.2275000034642,-0.0837962852610155,0.933218401565828,NA
"Cops9",2611.33978030585,0.0402524868477689,0.480404779496713,0.0837886893838539,0.933224440959843,0.99994115597459
"Gm13277",1.39381262811638,-0.1211815055282,1.44656507992775,-0.0837719002136097,0.933237789848419,NA
"Rps23-ps2",174.241299366023,-0.20702600015736,2.47196111598124,-0.0837496993051129,0.933255441580666,0.99994115597459
"Csad",8086.0199584242,-0.0526793738414747,0.629062630756461,-0.0837426533795636,0.933261043736253,0.99994115597459
"Chmp5",1717.78945157693,-0.0444289120226809,0.530648517228125,-0.0837256876826077,0.93327453303143,0.99994115597459
"Krtcap2",1088.17156370232,-0.031246896115888,0.373395138315325,-0.08368318949429,0.933308323098241,0.99994115597459
"4930428O21Rik",1.15450193197514,-0.242828056967783,2.9023058253128,-0.0836672878681254,0.933320966421283,NA
"Gm37666",1.58996349709702,-0.16786500567915,2.00680688521448,-0.0836478123111526,0.93333645138616,NA
"Upf3a",1442.39622749498,0.0238797338730327,0.285479838199368,0.0836477070452731,0.933336535082856,0.99994115597459
"Mir7027",1.4632224075192,-0.128244004898434,1.53379341535869,-0.0836123063342548,0.933364682161289,NA
"Gm10390",0.569882839113959,-0.275452194115882,3.29580790809264,-0.0835765317024477,0.933393126628494,NA
"Slc22a20",0.569882839113959,-0.275452194115882,3.29580790809264,-0.0835765317024477,0.933393126628494,NA
"Gm44078",0.444387262489029,-0.27700118849933,3.31568138375108,-0.0835427643490746,0.933419975183417,NA
"Gm7457",0.444387262489029,-0.27700118849933,3.31568138375108,-0.0835427643490746,0.933419975183417,NA
"Gm7539",0.444387262489029,-0.27700118849933,3.31568138375108,-0.0835427643490746,0.933419975183417,NA
"4933406I18Rik",28.5179038753712,-0.0488048859363768,0.584381407209555,-0.0835154666699993,0.93344167973033,0.99994115597459
"Ptch1",460.078475984877,0.0607518456745778,0.727630097837972,0.0834927607517768,0.933459733378589,0.99994115597459
"2010007H06Rik",124.399058383455,-0.0561265528401512,0.672575097865342,-0.0834502392644166,0.933493542628625,0.99994115597459
"Erlin1",324.440860106963,-0.0791649063200329,0.949222910892538,-0.0833997003355045,0.933533726780797,0.99994115597459
"Tbxa2r",510.881280697771,0.0634492090334892,0.761217982801075,0.0833522203456273,0.933571478885521,0.99994115597459
"Pwp2",782.353767057996,0.0424237579839389,0.509031067311177,0.0833421783232824,0.933579463478381,0.99994115597459
"1700052K11Rik",299.023827939876,0.0406036985556654,0.487447282239775,0.083298645894783,0.933614076973724,0.99994115597459
"Gm13031",14.2228038116089,-0.0770065635417405,0.924697640950509,-0.0832775602872572,0.933630842602647,0.99994115597459
"Gm15285",0.428225790638065,0.275837652481883,3.31858225440463,0.0831191247755796,0.933756819093417,NA
"Gm15785",0.428225790638065,0.275837652481883,3.31858225440463,0.0831191247755796,0.933756819093417,NA
"Gm18913",0.428225790638065,0.275837652481883,3.31858225440463,0.0831191247755796,0.933756819093417,NA
"Gm27421",0.428225790638065,0.275837652481883,3.31858225440463,0.0831191247755796,0.933756819093417,NA
"Gm5479",0.428225790638065,0.275837652481883,3.31858225440463,0.0831191247755796,0.933756819093417,NA
"Gm37663",1.00357065667597,0.251282944393569,3.02344185494848,0.0831115518171097,0.933762840605316,NA
"Gm43753",1.00357065667597,0.251282944393569,3.02344185494848,0.0831115518171097,0.933762840605316,NA
"Gpr55",56.9474095986005,0.117364901630406,1.41230999726401,0.0831013742434523,0.933770933139605,0.99994115597459
"Trps1",226.039220955779,0.0891147567256643,1.07236543315343,0.0831011089788771,0.933771144060564,0.99994115597459
"Zc3h11a",614.950374302442,-0.0911285963209372,1.09671862593889,-0.0830920476461526,0.933778349039715,0.99994115597459
"Hbb-bs",67589.5259474515,0.065771065773535,0.792540108000149,0.0829876811401987,0.933861334850364,0.99994115597459
"A930028O11Rik",1.59193934279353,-0.163879897393525,1.97518098996961,-0.0829695598660284,0.933875743843546,NA
"Rhoa",8450.13774444683,0.0514479499243904,0.620173852106722,0.0829573026170362,0.93388549011404,0.99994115597459
"Gm10010",4.25329826519185,0.153439674871624,1.84973372457777,0.0829523043413442,0.933889464462753,0.99994115597459
"Rbsn",576.46586156605,0.0333052984297419,0.40168437112195,0.0829141007819558,0.933919841846572,0.99994115597459
"Tnfrsf1b",1793.56677759764,-0.0515587629743094,0.622484576878802,-0.082827374186249,0.933988802455728,0.99994115597459
"Susd6",1739.47475037514,0.0394223663227147,0.476248379529504,0.0827769038535332,0.934028934143573,0.99994115597459
"Ap4m1",1461.75987008073,0.0295007973516312,0.356629884019105,0.0827210468712453,0.934073349242921,0.99994115597459
"Gm12112",1.86531749894248,-0.161182772033489,1.9486755603809,-0.0827140111522633,0.934078943762314,NA
"AC142113.2",2.88641941474012,0.187957430858527,2.27243600697176,0.082711869677245,0.934080646577349,0.99994115597459
"Tmem87a",452.610187222446,0.0886095358522057,1.07224950187258,0.0826389153806624,0.934138657087739,0.99994115597459
"Map9",114.773000308819,0.0835219362700844,1.01100586417043,0.0826127119832461,0.934159493128361,0.99994115597459
"Ints7",1101.02207534187,0.0250994195501135,0.303852173408666,0.0826040481084728,0.934166382353597,0.99994115597459
"Gm20680",3.3957624982843,0.0865705131475378,1.04806459411923,0.0826003603530654,0.934169314735613,0.99994115597459
"Abcd2",5498.26404270204,-0.0926654034856817,1.12223874866998,-0.0825719158205011,0.934191932923974,0.99994115597459
"AC124457.1",3.71685416664387,0.107224565411426,1.29967490599931,0.0825010661639125,0.934248270550286,0.99994115597459
"Ttc39aos1",3.68456623380358,0.147898534016932,1.79420801729509,0.0824310963897597,0.934303908842376,0.99994115597459
"Ptbp1",6086.91895626751,0.0338480605303459,0.410701454421653,0.082415243885636,0.934316514419369,0.99994115597459
"n-R5s39",1.07326253758446,-0.178541120016134,2.16652889509517,-0.0824088339741675,0.934321611450478,NA
"Stk25",3250.24334755197,-0.0247017011266245,0.299754850505624,-0.08240634333342,0.934323591958023,0.99994115597459
"Gm2223",22.9781057462451,0.0865456200603998,1.05064857385676,0.0823735188091534,0.934349693399035,0.99994115597459
"Hecw2",109.390248077792,0.071413273282944,0.867937769140815,0.0822792552899698,0.934424650359297,0.99994115597459
"AC055772.2",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"AC147241.1",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"AC154826.2",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Fam19a2",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm12462",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm12676",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm13343",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm18821",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm18828",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm24944",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm25195",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm25618",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm43807",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"H2-Ea-ps",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Ifnab",0.286434005827871,-0.274643362491898,3.3385166637339,-0.0822650866102698,0.934435917134711,NA
"Gm12091",374.992756012251,0.0573527332820368,0.697489314312478,0.0822274006284526,0.934465884669297,0.99994115597459
"Casr",3.30980483850721,-0.218126661951388,2.65339387695719,-0.0822066651489855,0.934482373365114,0.99994115597459
"Gm9169",25.5266287224885,0.0978109507749894,1.18988614217823,0.0822019412680396,0.934486129763302,0.99994115597459
"Cramp1l",612.877594531585,0.0490266183011191,0.596509694727675,0.0821891391446727,0.934496309932577,0.99994115597459
"Med15",2566.9962594415,-0.043648881484025,0.531095801036797,-0.0821864556240405,0.934498443852935,0.99994115597459
"Rsu1",1397.9259832936,0.0535297036577877,0.651388501882205,0.0821778454840884,0.934505290590475,0.99994115597459
"Spn",1297.52513592973,0.0751659214449479,0.915018481584055,0.0821468887872327,0.934529907231344,0.99994115597459
"Fcrlb",20.5887516284483,-0.0585857947665277,0.713278917447931,-0.082135884481409,0.934538657826172,0.99994115597459
"Prex2",409.744759252357,0.0958374877142694,1.167830082742,0.0820645821087676,0.93459535747554,0.99994115597459
"Ash1l",969.536930374528,-0.0553825212718035,0.67519538500724,-0.0820244369282969,0.934627281070542,0.99994115597459
"Crem",266.325565792314,-0.0409779815464019,0.499782839900437,-0.0819915736894152,0.93465341411709,0.99994115597459
"1700017B05Rik",1595.07655956165,0.0463697194736802,0.565861258744407,0.0819453863594943,0.934690142680531,0.99994115597459
"AC131760.1",1.33764761472996,0.194691889982733,2.37822200476225,0.0818644725315271,0.934754486390011,NA
"4930405A21Rik",12.956185346593,0.0558496497344111,0.682660435215803,0.0818117571391931,0.934796406572625,0.99994115597459
"Gm15653",0.715267411700589,0.169764209472697,2.07583074375152,0.0817813350070596,0.934820598855288,NA
"Rpl17-ps10",1229.38188287044,0.0514205731703957,0.629097837087029,0.0817370051826806,0.934855850918325,0.99994115597459
"Gm22865",1.19889376705229,0.232758303582528,2.84787065103264,0.0817306444371445,0.934860909135232,NA
"Tmem126b",941.775363503991,0.0385039310547297,0.471270330060679,0.0817024297917759,0.934883346127417,0.99994115597459
"N4bp2l1",1331.24655702887,-0.0362832457317441,0.444244584590677,-0.0816740304559372,0.934905930042317,0.99994115597459
"Nup188",2356.3220340749,0.048052953984663,0.589102353198735,0.0815697878708901,0.934988826995652,0.99994115597459
"Dynlrb1",4364.87013512346,0.0413842541202541,0.50748605762019,0.0815475686451799,0.935006496507774,0.99994115597459
"Adgrb2",22.194352324412,0.0733616023371848,0.90019426170209,0.0814953010236617,0.935048061690494,0.99994115597459
"Gm16558",0.721201274374738,0.260637168714354,3.19844979833124,0.0814885913952251,0.935053397452754,NA
"Commd3",1385.93355167227,0.0425920928206601,0.523474912636586,0.0813641528800998,0.935152356416757,0.99994115597459
"Sesn2",1398.04725048224,-0.0538234501284538,0.662183800995371,-0.0812817378612228,0.935217897005394,0.99994115597459
"Gm9687",0.455713108568723,0.242351594967623,2.98189351248702,0.0812743962696009,0.935223735431433,NA
"Khnyn",680.461681832502,0.0448059701823987,0.551798596964755,0.081199862465871,0.935283008892876,0.99994115597459
"Gm13532",1.70421232986503,0.170317970220326,2.09887147247281,0.0811474034756706,0.935324727439504,NA
"Zc3h14",912.974482807434,-0.0735162614791466,0.906170261316773,-0.0811285302745631,0.93533973658849,0.99994115597459
"Aaas",757.517806718945,-0.0441749758656164,0.544602810487371,-0.081114116590922,0.93535119926597,0.99994115597459
"Atp6v1e1",2293.15325448062,-0.0508325141251629,0.626734540875168,-0.081106929345526,0.935356915025395,0.99994115597459
"2010106C02Rik",0.827101277285611,0.252972630563281,3.11926313258381,0.0811001251932644,0.935362326127611,NA
"Ube2s",2819.58351121913,-0.0495383276479744,0.611013859539977,-0.0810756202572411,0.935381814063337,0.99994115597459
"Gm11496",5.78608494341249,-0.0967740803237081,1.19506002935624,-0.0809784261430269,0.935459109592311,0.99994115597459
"Copg2",686.697114001002,0.102870916905355,1.27106346028803,0.0809329511227105,0.935495274704653,0.99994115597459
"Gm43690",2.07504005465414,0.183868343334604,2.2725698135438,0.0809076765161653,0.935515375005783,NA
"Gga2",3277.13070159924,-0.0293779465285369,0.363139429244469,-0.0808999083070085,0.935521552888385,0.99994115597459
"Gm31749",3.09672499770627,-0.177127757410277,2.19026555549176,-0.0808704483189976,0.935544981791718,0.99994115597459
"Uqcc3",3295.71769561249,-0.0536808029954053,0.663947922667834,-0.0808509239394988,0.935560509147189,0.99994115597459
"Hgh1",466.491166788007,-0.045560913071206,0.563682167064226,-0.0808273096672487,0.935579289146771,0.99994115597459
"Dnd1",68.2482282999761,0.0544112346149808,0.673394104374411,0.0808014716219253,0.935599837713545,0.99994115597459
"Usp12",1235.01088062773,0.0300778345535198,0.372258226110451,0.0807983073142231,0.935602354237666,0.99994115597459
"Rps4l-ps",2.01036907464373,-0.107390563140036,1.32932983476636,-0.0807854908025221,0.935612547014319,NA
"Gm12799",30.8920378552945,0.077507493622315,0.959508778776794,0.080778305875558,0.935618261081976,0.99994115597459
"Zfp563",38.3594235007114,-0.0941154943837343,1.16520754763559,-0.0807714424565056,0.935623719462175,0.99994115597459
"Shd",14.5676412485426,-0.106834157763993,1.32273011701222,-0.0807679181035886,0.93562652233143,0.99994115597459
"Dnttip1",1224.76638420918,0.0377268717548819,0.46711929855907,0.0807649606241031,0.935628874374681,0.99994115597459
"Tmem198b",858.365137612095,0.0631827007375774,0.782456903681203,0.0807491127502658,0.935641477982987,0.99994115597459
"Dusp2",1101.16569777325,0.0859749034154696,1.06473034660716,0.0807480538987498,0.935642320074425,0.99994115597459
"2610005L07Rik",193.319711103199,-0.0639448703367828,0.7928243765653,-0.0806545210098191,0.935716705901382,0.99994115597459
"Gm42585",4.4007423019844,-0.176284263588532,2.18636901337381,-0.0806287788155695,0.935737178524884,0.99994115597459
"6330418K02Rik",92.939391672467,0.0303427669837975,0.377033362947881,0.0804776711179055,0.935857354490344,0.99994115597459
"Hoxc10",1164.68467833751,0.0371010596955588,0.461086522781855,0.0804644201520324,0.935867893054425,0.99994115597459
"1700001K19Rik",15.8887952764667,-0.0579070183404626,0.720425827159305,-0.0803788761555016,0.93593592692305,0.99994115597459
"Myocd",3.07545793062634,0.125348858182059,1.56039711906918,0.0803313827295668,0.935973699050967,0.99994115597459
"Tesc",289.870755583361,0.0635110037356117,0.79069888728907,0.080322616809745,0.935980670714658,0.99994115597459
"Rack1",34667.1788200523,-0.0518646387303002,0.64605923093813,-0.0802784578358064,0.936015791064348,0.99994115597459
"Il11",6.39455399770832,0.124928367900853,1.55675052494773,0.0802494464583834,0.936038864352106,0.99994115597459
"Rhof",1069.95504091725,-0.0448812858017081,0.559577904265121,-0.0802056075831828,0.936073730326385,0.99994115597459
"Gm44763",21.8468600087121,0.107939559250505,1.34584846085897,0.0802018669929699,0.936076705301689,0.99994115597459
"Slc25a41",0.895994374064576,-0.244221617690608,3.0455902554,-0.0801885996507869,0.936087257123729,NA
"Nod2",148.260944742656,-0.0287550329445903,0.358641887729582,-0.080177564106153,0.936096033954458,0.99994115597459
"Zfp629",383.70160137639,0.059778987415855,0.746222379786588,0.0801088107715975,0.936150715289107,0.99994115597459
"Emilin1",1586.46305757341,-0.0571716831656895,0.713744435010212,-0.0801010562903675,0.936156882650816,0.99994115597459
"Rac1",6782.00821144136,0.0428770797366639,0.535325195695457,0.0800953888990056,0.936161390092414,0.99994115597459
"Ikzf3",1071.21419841278,0.0844752446587142,1.05484396766686,0.0800831660871696,0.936171111258019,0.99994115597459
"Cotl1",8860.57601644103,-0.0637646320185931,0.796242222976138,-0.0800819526754788,0.936172076320928,0.99994115597459
"Fbxl20",1930.81589557907,-0.0336311614628916,0.420217893902937,-0.0800326734079055,0.936211269687686,0.99994115597459
"Ctdsp2",2030.46028152829,0.0375298188212531,0.469017938935773,0.0800178750228835,0.936223039343519,0.99994115597459
"Fam199x",91.3856133766081,-0.114821976070648,1.43541613701843,-0.0799921173445564,0.936243525329009,0.99994115597459
"Trim2",268.502428256043,-0.0656687805087068,0.820998742164167,-0.0799864569044318,0.93624802728134,0.99994115597459
"Gm29017",5.06778362432222,-0.129457439054427,1.62141952304526,-0.0798420379269195,0.936362889595635,0.99994115597459
"Sae1",1333.80991745294,-0.0361970065228754,0.453368549996455,-0.0798401356317247,0.936364402577581,0.99994115597459
"Gm13310",0.501785328337983,0.264908420085591,3.31822222194502,0.0798344421701544,0.936368930848062,NA
"Gm17188",0.501785328337983,0.264908420085591,3.31822222194502,0.0798344421701544,0.936368930848062,NA
