"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Nfil3 ",2.65976953125,6.52316415234375,5.33404216282363,5.20233829024621e-05,0.000530875539123542,1.83231005934519
"Atp5sl ",1.772709015625,7.08430517578125,5.33287994219496,5.21489986328806e-05,0.000530875539123542,1.82989497997299
"Magix ",1.72824046875,5.98911395703125,5.3311197154311,5.23398418854196e-05,0.000530875539123542,1.82623697545978
"Slc25a42 ",2.781324328125,7.48816725390625,5.32650822972987,5.2843226469581e-05,0.000533671032837191,1.81665206893749
"Mfge8 ",-2.31558621875,7.50553384375,-5.32224550330443,5.33129633353154e-05,0.000536104176371862,1.80779002823036
"Mto1 ",1.967385296875,6.25999544140625,5.30892029979116,5.48091968903745e-05,0.00054879465091516,1.78007494778487
"Ildr2 ",2.346969140625,5.788569375,5.30110981620756,5.57061833403791e-05,0.000553560374307151,1.76382115384667
"Ly6e ",-2.9303946875,14.035274765625,-5.30066532298746,5.57576817483942e-05,0.000553560374307151,1.76289595894159
"Prlr ",1.6584319375,10.1633889960938,5.28524385181514,5.75749944557209e-05,0.000568985828286684,1.73078386579561
"Cd34 ",-1.722347421875,6.25831714453125,-5.28339337535134,5.77971093180669e-05,0.000568985828286684,1.72692894047585
"Zfp207 ",-1.6288775,12.980356796875,-5.27733599119426,5.85303563475548e-05,0.000573793409716824,1.7143076436765
"Oplah ",2.12973609375,7.05771950390625,5.26705391277021,5.97969392022203e-05,0.000583767618961676,1.6928748961972
"Sox6 ",1.79980315625,6.13161268359375,5.25993278871145,6.06906044769194e-05,0.000590033553068142,1.67802462589997
"Dnajc10 ",-1.777646,10.993979015625,-5.25694170760255,6.10700472951177e-05,0.000591269094266367,1.67178550586932
"Scarf1 ",1.437543140625,6.4456303671875,5.25054254773398,6.18900303217353e-05,0.000596742144213274,1.65843433513999
"Tec ",1.683456546875,8.95323037109375,5.2289731987604,6.47380919123233e-05,0.000621644874387596,1.61340108662922
"Mlkl ",-1.647165140625,9.1327197265625,-5.21643653613906,6.64549130232951e-05,0.000635525964137063,1.58720472007395
"Pbk ",-2.449291203125,5.10355401953125,-5.212522221873,6.7000469173867e-05,0.000638138614936465,1.5790221713696
"Cxcl9 ",-4.417031328125,11.2215992617187,-5.20668177176735,6.78230350226712e-05,0.000641017700710328,1.56681031062464
"Ecm1 ",2.83545915625,7.45360655078125,5.2064920271696,6.78499316159459e-05,0.000641017700710328,1.56641351373645
"Krt8 ",-1.53843546875,11.76346609375,-5.19562407114533,6.94088838675991e-05,0.000653112509645721,1.54368021614697
"Adgra3 ",1.719876765625,7.647942796875,5.18871874051538,7.04184597750132e-05,0.000658106645055334,1.52922966563895
"Pde3b ",1.56090015625,12.217350390625,5.18742114285484,7.06098461931396e-05,0.000658106645055334,1.52651369423172
"Acat3 ",1.59420165625,10.257180140625,5.18625515022619,7.07822768049271e-05,0.000658106645055334,1.52407303867194
"Dcxr ",1.55542825,10.9428033125,5.17589685267245,7.23331800482484e-05,0.000669868145664214,1.50238509954283
"Tuba1b ",-2.4606693125,12.11594509375,-5.17070018770848,7.31243372476636e-05,0.000674528827445967,1.49150043657341
"Armcx3 ",-1.504201703125,8.830358515625,-5.16499310371996,7.40034312521532e-05,0.000679960938916843,1.47954359521335
"Dgcr6 ",2.19069109375,8.52227010546875,5.16183807725021,7.4494060960106e-05,0.000681795253240345,1.47293215725994
"Alcam ",-1.8599125,12.4459721875,-5.1566088251111,7.5314604294523e-05,0.000685304735966229,1.46197196728667
"Lrrc4c ",1.815714546875,5.03615516796875,5.15462125817804,7.56289065430479e-05,0.000685304735966229,1.45780544444513
"Ifi44 ",-1.944068109375,7.00552531640625,-5.15382635751409,7.57549836172656e-05,0.000685304735966229,1.45613899110724
"Asah1 ",-1.71539875,12.996819375,-5.15025511164908,7.63240732642225e-05,0.000687797321761821,1.44865136089429
"Cyp2b9 ",-4.23538434375,13.0973735,-5.14470517096216,7.72171855983735e-05,0.000693179562670457,1.4370126356172
"Sult2a7 ",2.30060521875,5.2996861171875,5.14144613068695,7.7746624845121e-05,0.000695268480962284,1.43017673334981
"Peli2 ",1.641819046875,7.17732130078125,5.12429178593258,8.05953639766453e-05,0.000718003565769125,1.39417814422016
"Cyp4f15 ",2.379678609375,11.3924849296875,5.12080812955362,8.11868256884245e-05,0.000720533077984767,1.38686417599513
"Rrp1b ",2.67444209375,6.37898094921875,5.10616745164999,8.37215816007106e-05,0.000737623327935127,1.35611320310232
"Clpb ",1.968339953125,7.539008796875,5.10605064244136,8.37421277126521e-05,0.000737623327935127,1.35586777705481
"Ecsit ",1.43769459375,6.674444875,5.10287800880209,8.43021569785209e-05,0.000739775107867694,1.34920130763834
"Cldn1 ",-2.461210578125,11.439771234375,-5.09815044444374,8.51437884876225e-05,0.000744372747860073,1.33926577671413
"Thrb ",1.511846109375,9.33965654296875,5.08168958831909,8.81420180783068e-05,0.00076494238091877,1.30465485057202
"Gas1 ",1.70589103125,5.1499648046875,5.08164885420676,8.81495701442885e-05,0.00076494238091877,1.30456917054057
"5330417C22Rik ",-2.971861875,5.62226059765625,-5.07671279000716,8.90696354716501e-05,0.000768474368136082,1.29418551310092
"Kctd2 ",1.74263575,6.1125756015625,5.07595070222444,8.92125600226267e-05,0.000768474368136082,1.29258215823294
"Serpine2 ",2.04203328125,5.62717480859375,5.06049022376838,9.21633403167025e-05,0.000790984272388403,1.26004319516414
"Ddt ",1.76476534375001,11.1768586835937,5.05610016736812,9.30193091792429e-05,0.000795416939441482,1.25079959855347
"Itih5 ",-2.332018921875,8.46499668359375,-5.05294591619476,9.36393439218734e-05,0.000797807210214361,1.24415698447077
"Cyp2j9 ",1.508217078125,6.7273722578125,5.0441412299024,9.53925797714906e-05,0.000809800052190589,1.22561013649213
"Rspo3 ",1.285857203125,6.61140480859375,5.03893479101307,9.64450906186864e-05,0.000815779232200658,1.21463956124262
"Ldhd ",2.217178234375,8.9953664453125,5.02612871065474,9.90847901359569e-05,0.000835092313987579,1.18764514340558
"Foxn3 ",1.63091328125,7.69066873046875,5.02291740671965,9.97582546232292e-05,0.000837754804954215,1.18087358307612
"Cd81 ",-1.36162828125,17.2343895703125,-5.01813331095179,0.000100770260284809,0.000843231142311809,1.17078380764994
"Cyp2a12 ",-1.78566171875,16.444472421875,-5.00664579958572,0.000103243403112092,0.000860851578262031,1.14654796876581
"Arhgap42 ",1.538111671875,9.6971627421875,5.00127101374781,0.000104421784277271,0.000867589505537753,1.13520443572229
"St6gal1 ",-1.96271428125,10.9064379765625,-4.99954799817134,0.000104802448421719,0.000867675394530345,1.13156745208504
"Gpat4 ",2.296543296875,10.3178825625,4.99539413421706,0.000105726006238876,0.000872239551470723,1.12279829095285
"Sod1 ",1.47322734375,15.261529375,4.99145619542607,0.000106609245426255,0.000873734118907597,1.11448355601072
"Cyp4a30b ",1.43728684375,4.43284634375,4.99126202326942,0.000106652991040364,0.000873734118907597,1.11407353705143
"Mmd2 ",2.352955703125,4.78459205859375,4.98838049402471,0.000107304342017575,0.000876007224206198,1.10798843443707
"Hist1h2af ",-2.102537890625,10.0152744726562,-4.97904592890552,0.000109442442209836,0.000890359868394606,1.08827104653717
"Tpm4 ",-1.584328921875,8.56474111328125,-4.97264021539615,0.000110934855238802,0.000898749539467668,1.07473585609353
"Ifit3 ",-2.055945625,9.98090297265625,-4.97133762287124,0.00011124087342963,0.000898749539467668,1.07198305738165
"Rap2a ",1.757437734375,6.48923901953125,4.96745498125204,0.000112158155405402,0.000902776008883074,1.06377690715581
"Samd9l ",-1.825155890625,10.4704727226563,-4.96597491771251,0.00011250985684757,0.000902776008883074,1.06064837734185
"Calu ",-1.52928703125,11.8700038671875,-4.96390253437243,0.000113004205207613,0.00090364796177965,1.05626749470701
"Atrnl1 ",1.668397703125,7.72853761328125,4.95931842239052,0.00011410561097775,0.00090935185891452,1.04657566435154
"6030419C18Rik ",-1.566966453125,4.0027796015625,-4.95766151097452,0.000114506406302479,0.000909452576158335,1.04307214014215
"Mcc ",1.982937765625,7.405912796875,4.95599679365219,0.000114910539846204,0.000909579036688024,1.03955187259478
"Ndrg4 ",1.673029859375,4.47373044921875,4.94639904648583,0.0001172691437948,0.000925123245492309,1.01925151853147
"Gsto1 ",1.507376,10.2545550351562,4.9427515727135,0.000118178424544005,0.000929167948679875,1.01153462361062
"Slc29a1 ",1.517258875,9.84759701953125,4.93229982385661,0.000120824078354744,0.000944619532678534,0.989415793578742
"Mpv17l ",2.379272015625,7.261391796875,4.93161186539238,0.000121000331274501,0.000944619532678534,0.987959556783956
"Ahcy ",1.477505625,16.7606031640625,4.93023771872836,0.000121353170864805,0.000944619532678534,0.985050711060872
"9030619P08Rik ",-3.9059283125,11.0961272695312,-4.92785298512921,0.000121967997473184,0.000946261649270435,0.980002239551597
"Smim13 ",1.490889453125,9.65548291796875,4.91590762428435,0.000125095992271055,0.000967326435284102,0.95470678854887
"Adcy9 ",2.23245875,5.1956867734375,4.91419260213611,0.00012555176989695,0.000967657226541298,0.951074087191088
"Ankrd13c ",1.3863349375,8.99313416015625,4.91105470788852,0.000126390083108678,0.000970924474503713,0.944426874698363
"Morf4l2 ",-1.9811253125,13.1664469140625,-4.90505598291974,0.000128008647919945,0.000980144647308598,0.931717104139143
"Abcb10 ",1.528281171875,6.27278872265625,4.89664709531422,0.000130313250928302,0.000992404689031799,0.913895824491878
"Acsm5 ",1.96212959375,10.052403984375,4.89612780354247,0.000130456954426715,0.000992404689031799,0.912795079341604
"Cdh1 ",-3.52019790625,9.61900896875,-4.89207510673188,0.000131584034230937,0.000997739133343316,0.904203802511254
"Hist1h2an ",-2.00092671875,11.6121840507813,-4.88547196670072,0.000133441764228026,0.0010085614631815,0.890202998581064
"Pon1 ",2.525545,16.75464234375,4.87885544464512,0.000135330146458777,0.00101954512267818,0.876170277294002
"Gcdh ",1.4751275,12.8970637890625,4.87440497900556,0.000136615665246433,0.00102410426403679,0.866729475100615
"Cyp17a1 ",-6.71495375,13.5324074804688,-4.87373767204776,0.000136809489817974,0.00102410426403679,0.865313775300939
"Psmd8 ",-1.6346128125,12.95570921875,-4.86413437187924,0.000139630161315085,0.0010372717767401,0.844936314441102
"Sdpr ",-1.29731996875,6.95223033984375,-4.86290872657327,0.000139994406550069,0.0010372717767401,0.842335061045557
"Slc15a5 ",2.113522390625,6.4755293828125,4.86273641619094,0.000140045692626132,0.0010372717767401,0.841969347826836
"Gm15800 ",2.3701039375,6.31616342578125,4.86175094847125,0.00014033937397636,0.0010372717767401,0.839877736356164
"Xpnpep3 ",1.860297875,4.26690195703125,4.8507336260791,0.000143665816325169,0.00105851889198072,0.816488731591948
"Esm1 ",-2.378732453125,6.1388543515625,-4.84728346781688,0.000144723989185486,0.00106151114638712,0.809162323275438
"Slc35e3 ",1.521343875,7.25105795703125,4.84645894705392,0.000144978048162133,0.00106151114638712,0.807411316097444
"Sparc ",-2.752781359375,10.2813175,-4.83747650212959,0.000147775488238182,0.00107744888069802,0.788332163543606
"Slc25a21 ",1.9297145,7.71805957421875,4.83579234452036,0.000148306097587436,0.00107744888069802,0.784754232512907
"B4galt6 ",-1.67505725,7.19922580859375,-4.83506975283426,0.000148534352738139,0.00107744888069802,0.783219045682294
"Rras ",-2.354809515625,11.5006816015625,-4.83259678953589,0.000149318240199361,0.00107979208884908,0.777964790151918
"AI464131 ",1.90464190625,7.58793173828125,4.82201451640584,0.000152720641568331,0.00109783486137755,0.755475531393249
"Tlr5 ",2.268240046875,5.8043828046875,4.82093189970885,0.000153073156830215,0.00109783486137755,0.753174290002597
"Phyhd1 ",1.361397484375,9.1813559765625,4.82048489538534,0.000153218949923371,0.00109783486137755,0.752224098591638
"Akap8l ",1.70487640625,5.76543540234375,4.81652503710096,0.000154516686991692,0.00109961833253196,0.743806013717358
"Dmgdh ",1.7918140625,12.115756640625,4.81574086536332,0.000154775006245073,0.00109961833253196,0.742138836839455
"Mlxipl ",2.11411015625,9.2060725703125,4.81543518604681,0.000154875821483375,0.00109961833253196,0.741488939148469
"Rtn4 ",-1.5814921875,12.9101447265625,-4.8114392509723,0.000156199891807279,0.00110566872055726,0.73299262330552
"Ephx2 ",2.23956796875,14.8812805859375,4.80899504022021,0.000157015481163083,0.00110809419387079,0.727795050388965
"H2-Aa ",-3.00342434375,10.8720513242188,-4.80541922849086,0.000158216503682978,0.00111321702140906,0.720190336213826
"Gpc3 ",-2.135614109375,5.8656015625,-4.80068109831284,0.000159822376324574,0.0011211491848158,0.710112229424744
"Uck1 ",1.75911353125,9.12996516796875,4.79627371801036,0.000161331081791009,0.00112835440189951,0.700736128606242
"Dym ",1.88335003125,6.1222735625,4.79008959269484,0.000163472530743004,0.00113992898669898,0.68757781019526
"Sptlc2 ",-2.3857276875,10.6789104296875,-4.78443848560607,0.000165454764297352,0.00115032793100503,0.675551153087092
"Cd14 ",-1.9317606875,6.06509582421875,-4.77587922512921,0.000168503902382517,0.00116806107479952,0.657330915165572
"Glcci1 ",1.82105165625,7.79580097265625,4.77329176561937,0.000169436893825782,0.00117106384139766,0.65182189559049
"Mrpl15 ",1.339373484375,9.43229983203125,4.76725211221411,0.000171635246194122,0.00118276877009655,0.638960841484739
"Slc27a5 ",1.30203703125,14.851837265625,4.76412767348254,0.000172783896945378,0.0011871925822376,0.632306516165861
"Cyp2e1 ",2.71314796875,17.245086640625,4.76095165886002,0.000173959546428436,0.00119010608751591,0.625541627096526
"Arhgap18 ",-1.419065296875,9.888489984375,-4.75916429019029,0.000174624752447114,0.00119010608751591,0.621734226378527
"Zfp740 ",1.332115390625,7.04407647265625,4.7581413277205,0.000175006635747454,0.00119010608751591,0.619555038716398
"Rcan2 ",2.1007101875,5.19776932421875,4.75751814879757,0.000175239692784032,0.00119010608751591,0.618227461868992
"Acsf2 ",2.90253796875,8.552590546875,4.75366560938207,0.000176687513298651,0.00119475731347496,0.610019666576476
"Car5a ",1.583889390625,9.630833453125,4.75298535170261,0.000176944425000346,0.00119475731347496,0.608570274977338
"Hacl1 ",2.24770625,13.3698171875,4.74646052269176,0.000179428081740117,0.00120804596412958,0.594666477478634
"Hsd17b13 ",-1.6452975,18.15945203125,-4.74096860827682,0.000181546103233775,0.00121692473826586,0.582961397739922
"Pla2g12b ",-1.909980296875,10.9813207890625,-4.74035172459638,0.000181785598972707,0.00121692473826586,0.581646483103374
"Tgfbr3 ",1.54932540625,5.81135095703125,4.7348989126197,0.000183916630254645,0.00122270426680335,0.570022419243747
"Derl1 ",-1.231748125,13.136061796875,-4.73380317016584,0.000184347925246423,0.00122270426680335,0.567686313956161
"Ndrg1 ",2.0084228125,5.4837055859375,4.73379553203501,0.000184350935306184,0.00122270426680335,0.567670029291321
"Mrpl14 ",1.781197203125,8.4217957890625,4.73281853209214,0.000184736368095769,0.00122270426680335,0.565587010290201
"Pank1 ",1.71177859375,11.8473274609375,4.71673244734612,0.0001912018896941,0.0012591542997077,0.531281106762157
"Bphl ",1.3849016875,9.4093751953125,4.71566336301289,0.000191639678710983,0.0012591542997077,0.529000501927169
"Ces2g ",-1.6512548125,10.4178470234375,-4.71395735534838,0.000192340404451017,0.0012591542997077,0.52536103107267
"Pstpip1 ",1.36630603125,5.821648765625,4.71330878657866,0.000192607482299677,0.0012591542997077,0.523977370515067
"Nusap1 ",-1.65637184375,6.59051453125,-4.7125253578002,0.000192930599058926,0.0012591542997077,0.522305960784307
"Urgcp ",1.5061645,6.67544261328125,4.70363128555737,0.000196637837220765,0.00127978459057848,0.503327957471114
"Abcc9 ",1.8182445625,7.08046862109375,4.68891764651302,0.000202930933869412,0.00131708359572308,0.471920670633597
"Etnppl ",3.432265578125,10.3740661914062,4.68001420185206,0.000206838269948353,0.00133873499030108,0.452908720428803
"Hist1h3e ",-2.090429734375,8.6035833984375,-4.66631207083882,0.000213001870918359,0.00137483025774577,0.423639864286592
"Celf2 ",1.714515828125,6.59561960546875,4.65341623999506,0.00021897365664075,0.00140627876678469,0.396082383496243
"Pygb ",-1.383144984375,5.68120225390625,-4.65320138259934,0.00021907458381409,0.00140627876678469,0.395623159581106
"Anxa1 ",-1.71014234375,6.59849259765625,-4.65129432327805,0.000219972485275896,0.00140818451639733,0.391546993293841
"Pde8a ",1.749209375,8.45803028125,4.63944802039598,0.000225634652122083,0.00144049588534616,0.366221526889866
"Ddc ",2.05273284375,8.7657646953125,4.63314328766431,0.0002287084030422,0.00145615159871705,0.352739508278443
"Cyp2c38 ",3.172288421875,10.9275824140625,4.6205879201371,0.000234957121962545,0.00149188221343697,0.325883962947
"Proca1 ",2.23020015625,6.23539612890625,4.6107339122109,0.000239982921351571,0.00151743556128797,0.304799930689962
"Cyp2c39 ",3.0279404375,8.22744823828125,4.60986064566123,0.000240433554362602,0.00151743556128797,0.302931177151618
"Zfp493 ",1.749616234375,5.548464265625,4.60836194617907,0.000241208938559694,0.00151743556128797,0.299723918987119
"Slc35e2 ",1.41366465625,8.7384225625,4.60766166751128,0.000241572114537094,0.00151743556128797,0.298225258129541
"Sh3yl1 ",1.283520078125,4.7732974140625,4.60439544743148,0.000243273394325347,0.00152403626444997,0.291234866868429
"Simc1 ",1.781638671875,4.9039078125,4.59685458616932,0.000247247932125174,0.00154209610964875,0.27509348062299
"Dnajc21 ",1.494679359375,7.64856153515625,4.59548741595396,0.000247975567113451,0.00154209610964875,0.27216666914341
"Gdf10 ",1.66460271875,4.91265169140625,4.59519645850505,0.000248130701381809,0.00154209610964875,0.271543779190636
"Krt18 ",-1.77250390625,11.7989955859375,-4.59015219567821,0.000250835979609621,0.00155478492123106,0.260744106305694
"Acsl4 ",-1.2358753125,11.7608453515625,-4.58665512901118,0.000252729080058584,0.00156041191897632,0.253256098725129
"Wrnip1 ",1.8345906875,7.52388026171875,4.58541306686479,0.000253404949998155,0.00156041191897632,0.250596396648509
"Sgce ",-1.846038390625,6.85727401953125,-4.58479536275634,0.000253741758911642,0.00156041191897632,0.249273637301855
"Hpd ",1.76082015625,17.747107109375,4.57593080742673,0.000258625708768521,0.00158628281582368,0.230288600094342
"Ahr ",2.224890765625,6.8450066015625,4.57404213789031,0.000259678572735628,0.00158858197368036,0.226243106753119
"Cerkl ",1.552861265625,6.0869558125,4.57282398772899,0.000260359958439001,0.00158860255891297,0.223633747633868
"Stard7 ",1.175985734375,8.2582456484375,4.56606402820157,0.00026417439908193,0.00160633233158907,0.209151971092828
"Me1 ",2.7535121875,13.452405390625,4.565251121588,0.00026463690994169,0.00160633233158907,0.207410322081692
"Tmtc2 ",1.847391640625,5.83238205078125,4.56363645662297,0.000265558032578429,0.00160775832126941,0.2039508018834
"B3galt1 ",-1.795433125,12.0474793359375,-4.55150827216508,0.000272581872866866,0.00164602919620378,0.177960887653703
