"subclass","OA_01","OA_02","OA_03","X1i_01","X1i_02","X1i_03"
"TG(52:11)",3369814,2822102,126479,5668607,8919184,13155164
"TG(52:12)",7366499,11237747,12843493,3291480,5660396,9880526
"TG(52:2)",8361577204,9948035628,10216640424,14947983874,16027840630,17291726547
"TG(52:3)",16977033250,21686334780,20665740890,28984059906,32013036363,34962078394
"TG(52:4)",2495461608,2840678432,2794284728,2820051872,2870406304,3203089968
"TG(52:5)",1365825792,1583875072,1449168768,1475254272,1582157312,1748564608
"TG(52:6)",434939632,483769712,475215840,483248024,560744604,658452424
"TG(52:7)",69222000,80967208,61908684,97312528,102178856,118289288
"TG(54:0)",18931567,30513554,43450940,94200620,111766076,102222754
"TG(54:1)",64533460,72711880,86557264,240089248,257723584,299824160
"TG(54:12)",1360342,2589696,3154372,2673096,2317607,3489903
"TG(54:14)",3001929,4374678,3908586,3492732,4675762,5562455
"TG(54:15)",6469492,8192840,6150344,7027462,8258358,10066892
"TG(54:2)",4310059316,5209045148,6308885024,14434236504,17139315328,19578567840
"TG(54:3)",60934842440,74754785636,73831818912,122991989760,136230139616,145346735456
"TG(54:4)",8914350080,11282144256,10786941952,15209762816,16630841344,18493345792
"TG(54:5)",5650737920,6167987712,6222547456,5890122496,5797169792,6262566400
"TG(54:6)",7471556608,7927423488,7817492224,6402359808,6490726144,6267291136
"TG(54:7)",2245444224,2265907488,2365891808,1750142784,1817575360,1942945088
"TG(54:8)",350504688,385877392,398214224,287709720,295145464,315256900
"TG(54:9)",23122437,22556491,25587372,13907724,16217978,15419633
"TG(56:1)",6845376,8559638,9193942,23065228,26791086,26060942
"TG(56:10)",25626671,29259694,28082150,39497044,46929978,54676842
"TG(56:15)",34638036,14249239,11297543,12039666,14668602,7987784
"TG(56:2)",261141084,333278260,408558532,1081302624,1250465988,1584516040
"TG(56:3)",8282053360,10650471712,11860074152,28976062752,32273967216,39141921536
"TG(56:4)",1593939702,1872611860,1898595888,3299627396,3626924094,4063257042
"TG(56:5)",4998718976,6595537408,6096961536,11347374080,13282840576,15441770496
"TG(56:6)",13278399060,15371700900,14555046208,23736306704,26869478736,30978096032
"TG(56:7)",6218380128,7202035136,6304509754,9572721053,11115726120,13714065536
"TG(56:8)",1998502912,2503051908,2140151010,2147855943,2410435467,3096926947
"TG(56:9)",173866880,200497196,180750628,136961412,167327518,219017956
"TG(58:1)",1011702,1598438,2114808,6182325,5656551,6194094
"TG(58:10)",603693988,531451008,370651964,444216734,548115219,716565431
"TG(58:11)",153809644,145214178,128319041,139815174,164650916,180093316
"TG(58:12)",187337728,145333264,162829824,45272852,42263756,20120904
"TG(58:14)",26550484,15778847,19481986,2459744,2040939,2395156
"TG(58:15)",10824043,4496902,6158160,NA,354273,NA
"TG(58:2)",15703480,17044470,27050674,73510312,90892120,119386816
"TG(58:3)",645417376,794611527,1006499412,3119939360,3734220832,4634464088
"TG(58:4)",233260624,302487296,337936128,745687808,835697536,1003836160
"TG(58:5)",824188864,955697472,989757440,2504580352,2892828672,3547921152
"TG(58:6)",6248021988,7998848196,7493935742,18047689632,20892014952,24063723672
"TG(58:7)",12364657664,14425201664,13370701824,20053450752,23469862912,25158727680
"TG(58:8)",11551547849,14431719401,12783558872,18922995134,21449569025,26928617421
"TG(58:9)",1074582982,1281150718,1056291006,1555634083,1830151684,2406707137
"TG(60:10)",2368558032,2032585464,1354798052,2085337100,2608755702,3057221024
"TG(60:11)",1204098400,1270866136,1053217773,1257426045,1510361612,1836515565
"TG(60:12)",249011876,268215606,263012858,246510057,283522909,352818872
"TG(60:14)",1657301,2809846,777698,3025566,4904960,4743519
"TG(60:15)",317118520,159293632,116549328,486365576,549420656,414629496
"TG(60:16)",61416424,61363060,52062540,664639872,765942720,775004608
"TG(60:2)",633500,9486,682611,10242252,12344320,16308521
"TG(60:3)",24462776,34348840,47145316,119755888,147771104,197690320
"TG(60:4)",51318530,66919938,61235016,143758912,188216668,200634862
"TG(60:5)",64527656,73350976,89161520,230526576,268827232,298938880
"TG(60:6)",509193248,586322304,620856896,1712689280,1967611904,2526945536
"TG(60:7)",1247580052,1416263416,1149306916,1718486414,2081682162,2343224162
"TG(60:8)",1088219904,1343540464,1113872448,1748489624,1965912168,2165470428
"TG(60:9)",760839296,806298768,700268842,1279869758,1504436308,1912457540
"TG(62:10)",380770422,410831730,336146110,646724366,749901897,964150110
"TG(62:11)",666836768,708287179,696681856,1177511042,1376535168,1531011392
"TG(62:12)",674521367,760989002,684079445,883119840,1013841523,1187075082
"TG(62:13)",299519006,305749164,292676488,316861664,401942916,508748632
"TG(62:14)",549674240,603861632,675484864,169862416,72807504,89100144
"TG(62:15)",3762574490,4202094260,2122089956,616420210,566892117,596395293
"TG(62:16)",706825840,660524192,399334468,125593324,56019240,65583382
"TG(62:17)",5529071,3586508,3991570,4433344,1431588,3523985
"TG(62:3)",230609,299827,2130842,8968875,8740016,11615665
"TG(62:4)",127999,141215,52661,1573060,1851171,2093351
"TG(62:5)",2302147,2942930,3109545,16502954,16369768,20628428
"TG(62:6)",32422396,34272680,41573328,116416864,147807440,172844832
"TG(62:7)",88888296,91747617,83303072,168598387,190251842,272263990
"TG(62:8)",68721396,80939524,82593720,140069628,154594508,180676996
"TG(62:9)",125403200,161330400,145334080,283011296,352150208,400781920
"TG(64:10)",21594542,23864600,17338720,30794066,38328428,46968308
"TG(64:11)",23554870,20889938,28894502,36954032,35028152,55920412
"TG(64:12)",15896160,27220756,23614580,34199232,44642200,32376478
"TG(64:13)",5886204,7259945,8491746,16333125,32803906,16388151
"TG(64:14)",11780429,9615457,14247159,14828921,25431966,20104746
"TG(64:15)",154398655,132665430,58678762,59779756,87336826,65817642
"TG(64:16)",43615004,55196584,303466944,48145272,7384178,17540576
"TG(64:17)",765325376,846550208,1141446144,339112640,115207208,143234992
"TG(64:8)",2973508,3270793,2518773,8618955,9686223,10543198
"TG(64:9)",831157,NA,NA,4743060,8269786,2752592
"TG(66:13)",5637661,6725690,6561270,13549531,20112386,29383022
"TG(66:14)",8411515,5597582,1684158,771794,510033,648687
"TG(66:15)",2679436,691001,NA,1111355,1547690,907589
"TG(66:18)",32164828,28965982,15267316,5978901,7635562,9621403
"TG(68:13)",10105677,9009921,12102501,20118930,25199804,27420798
"TG(68:17)",30405638,21264454,36195176,8716399,1162802,2485720
"TG(68:18)",166707472,141659008,115212336,44424944,23625312,28091696
"TG(68:19)",3413962,1588144,1155698,NA,264701,NA
"TG(72:15)",376368,705952,493731,344625,NA,NA
"TG(74:19)",NA,NA,682371,612361,598790,1553806
